id,resource_state,name,climb_category,climb_category_desc,avg_grade,start_latlng,end_latlng,elev_difference,distance,points,starred,elevation_profile,local_legend_enabled,classification
30606826,2,La rampa,0.0,NC,1.6,"[19.247995, -99.004983]","[19.249068, -99.004]",3.7,227.3,}jntBd|g{QDARDLATW@OEGaAm@g@Wg@_@u@Q_@Og@O,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/OPUWZB4QAAJQTASJOU6TV5DTEX6DN7Z7DHJQINAJ3X2XTMCTS5VMFCDE4VEWVV6VUVVI3KQRBJX4XWJ7GCGXGSA=,True,other
13663339,2,"P Olivos 1v c/Subida en ""8""",0.0,NC,0.0,"[19.249344, -99.006167]","[19.249344, -99.006162]",11.3,1737.1,ksntBpch{QQ@UOMMSm@MIi@Ps@NI?i@IOGEKGOAM@u@OaAC{@K{@Mq@o@eCM{@BGHAf@Jb@JLJ@HE~@UfA?VLXJH~An@dBf@XNxABz@Gx@KPAb@HRJl@RNALMP]@GAGk@WcAi@YYo@Og@QMIgDiAMAIDED@DJTTTl@\DJRPt@PlA@RDJJHTNTl@n@JRBFAFYXGn@QVcBjAOHWD{@\,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ZPDWVA4MUSCGYRHUOEBXBRQQMI2OJIH5JPTNOFGXBY4SGFIHYWI2A5QVP66BJYJFSCP5KEOEHKAWBOEVQTGU3UHZ,True,other
36910589,2,Deportivo ,0.0,NC,-0.6,"[19.229033, -98.993657]","[19.229055, -98.993646]",5.3,483.9,mtjtBjue{Qb@BLArAJNIFU?o@BQ@a@Fq@EQMIq@Ca@IKBGCaBMODMR@TIh@Ef@G\?P@LHPf@BRFX?,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/N6KSZU23EYQ3KKCCD6XJIH4LY74AKAR2DBU26UK46PKDAJGOGRCI25IPV3XPJOC7NOQXU4Q6NCCNU5L3LE5KFUI=,True,other
19611815,2,Centro Vocacional Ajusco,0.0,NC,14.2,"[19.261856, -99.197307]","[19.258934, -99.200196]",62.9,444.3,qaqtBdnm|QdClCfBzA\f@n@r@hAbAv@~@rBfBTN,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/6FF5NL2D4VMREFF5IAT2RV4MYV5URZAHJRTWHAYPQLUTSYKVBONRLOI2NGP2KJDWWI2XUMTVVOMSDRYWXJV3QJI=,True,other
28814941,2,"el segmento del Rafa, el original",1.0,4,13.0,"[19.280559, -99.214587]","[19.272763, -99.21784]",136.8,1050.5,mvttBdzp|QXJTCZDTAj@Qd@Bj@ATOLAZ@j@FP@~@U|ARRIrCALELMLEt@ERNHBJHDPLNHVf@x@Pj@Ln@\^Rl@d@r@HFDJABA?AADALDPPHNt@`@n@XVPVZ^N\?b@VXBPR@AZLVXb@ZXF^DLDJNP?JD,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/3473PBWD4D2XSQ2B4KQLYX2GE6ZME45IJUGPXMVPQ4QM7E5KQ47TJC6T6PSNQR3RXRAYZKRRCTXSB7G7VF7EWVGS,True,other
6716840,2,Alhelíes Climb,0.0,NC,6.1,"[19.269249, -99.214021]","[19.268062, -99.220456]",45.7,754.9,wortBtvp|Q@DGf@Sn@?TIJATGP@XDHMTMb@XVLNDN@DETFZBJPPBTNX?TEP\b@@LENBTBB?PLTLH@TL^NN@RTh@ALBTJVD\HH?ZJ^?ZBJJF?JDJC`@FRBr@BJKp@BN?\DRNZFX,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/PVRV5V7XEFHXX27PK5X2TXBGONBUP6RLYA33JDE4WSOJI36YAVN55E7PR3J2DDCI3BHYMEXKCN2QGLKUVXFPDCBH,True,other
28814473,2,"el segmento del Rafa, pero de reversa sasa",0.0,NC,-12.4,"[19.272745, -99.217839]","[19.280581, -99.214599]",127.0,1020.5,sestBnnq|Qc@Ee@O}@g@aBm@s@e@{@a@m@Ss@]a@KSMSYUQUWw@eAUe@c@wAWq@k@kAa@q@QOSCmAX_AB_AA{E\uB@qCTe@AWK,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/SNRTSR3WH4P5ODNPOR6XGIXPFF3M3MJXTYH2DDC3N36WZUK6W7MLXEBKFAWKPNVLDYKPGD3SCGKSXHHGOQHAAXQ=,True,other
30421870,2,Vuelta a pista Parque Ecológico de la Cdmx,0.0,NC,0.1,"[19.26342, -99.204085]","[19.263326, -99.204185]",57.4,3239.6,kkqtBpxn|QdA}@l@}@f@g@dBaCj@e@fAsAfBgBv@m@pAq@zB{@fB{@p@WHGhBq@`EoBh@M`Ae@XUl@QlBy@~Ag@bAk@d@Q^YXg@b@e@L]ZcBPmD`@wAt@yAR[RSLQt@s@TKNQCMD@HR]d@_BbBOVKZ[f@St@Ip@I`@CDGv@?`@UtA[jAQ`@K\OTk@^]Lg@HiAl@]FmBv@]ReBx@sA^wAl@u@`@qDxASNaA`@kA`@iAh@WPwAj@SNUTu@l@c@j@m@h@eCjCi@|@m@r@q@bAe@d@c@l@IF?A,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/2TCY526HCUS36T2ZAK34XNSFT3DBQ7HNWKHKAWBSVKCBHJ62CFEIKHITDYTC65RV3PP43EHJREXO7FVXXJSINZOK,True,track
29350636,2,pollo trail 21k,0.0,NC,-0.0,"[19.26818, -99.213331]","[19.26828, -99.213491]",437.0,19887.9,cirtBjrp|Qf@o@bCyEp@aANEVBr@`@NLT\h@TFNP|@JNDTFN^XLBPHZBRPDFd@nA\h@\Xp@x@PHTVRLDJBRDDTFVNLNJVHHTJh@LVNt@TVTNT?FEb@BJHLf@Zj@NDBXVx@lAFDj@F`@Tp@Pp@^LPd@h@RZRPHLTv@AFc@n@?TPl@RZHFj@PRTHBVCj@MRAL@NRNd@NTh@Lj@n@DNAH[j@U\EL?FHNXNLPXt@NRHPDRAHCDO@w@MGEYSGCk@@_@POBQAa@KI?SH]VeAd@gAOWBMJCPJ^Gp@DlALHd@FVDZ?DDH\HDCAIKAKDG|Bb@|@BPHlBJTJp@@NBPLLCJDTCL?f@P^BLFL?PIJBh@@r@T\PP@^A`@H`@Bp@RtADh@HX@^HRLb@Fz@XpBELELKHM?IEQWSEQA{@Pk@Ay@@MN]De@RQTq@FCD?DBPXb@`@d@|@j@\`@Hj@h@HFr@NLCT[r@g@NGPAf@Fr@C`@NNDPP^FHHPDFFL\V^Vd@BTJPFVCN?\BFNFXHf@AJBHFT@ZKR@LG`@EZSFMRE`@YHCDKd@ENW@IJIJYLO?KUg@WiAAo@Im@Eg@@YEa@A]@IJ_@TCJBNIPCNXNBFDJBDJ@NTHVZN\RR^RPNP^VFN?THZBh@?g@?u@Ec@IIBANFd@HPD?@FF@?JNFF\EJDTAJ@FCRBVRV?LELFLHBAXa@l@s@d@IPUHIJM?SF_@?IFWd@[BIL@LGXWLMNG?a@IQFK?YPO`@]n@ENANDVCXDXOX@THd@AJK`@?TDFLJxAd@LBJENSDCJGTANGLOXCLG`@C\BRHFZ@HIVCNJdA?r@FVTFD?ZYVGTOXGTf@\`@Pd@FCBKJEDILCPJRCr@JJDT?ZH@PB@FIJCz@HHAJc@GKAMB]P_@FWXc@PIJ@DHFBh@OLMD?\VZFPJLN\p@x@XP@HCFQFiA?s@XoCA[Ei@CGECgBHq@IaAB]COUKa@A]E]F_@AUQo@ME_@J]FaAd@oBR_@Pk@FOAKIIe@Sg@?SCIU[?SHKBOMCIGDMAMOIYG_@CGE?CLIFMROLEP?BCCCBCPGTCf@a@`@UV[^{@BUJ[B]CYEAUDEUF_AGc@Da@Cc@FUMuAFMn@QPMLATBFGDAv@\^^NFVRZJFALYf@YLCPOXEDE?EIO_@[SWc@a@iAgCm@i@iAm@eBmAu@a@UIa@Y_By@s@Q]WaAa@SMUEc@Fa@Ew@a@w@Sg@g@EI?KBK^o@DWEWg@w@EI?KFS`@_@LQ^}@Za@HSD_@GWW]AODUPc@X]d@[FALBDOPMH[Jy@HIHAXJ`AEDPNLHRBRBF`@RPZJ?PI@E@SH[AODAqBiGH?JIPYDWJMJGt@ULK^eAVc@Ji@NUx@e@`@KPWDCL?TJf@D^Jp@@F@Xb@Rf@`ApA`@p@j@\Af@BP\t@@h@Vl@Gr@BZFLVVHd@Rl@f@x@NJ`@NXTZNp@Nh@Rn@Jd@XXA^B^LF??MGIIGSEAC@MXMAGMGCCJWDY`@Mz@EN@\Md@KTKXQVg@v@eAXm@Hg@AcBCg@IMg@kAY_@Q]Kk@Wg@IYKSKa@]c@KsAQy@?]GGOIIFQb@WhASFKJo@tAQXWR]^G@GCQe@ODOLUFOPQFa@TGHKDU^UTQd@GFC?AEGeAIUIi@U_@Qy@Iu@Me@KOOA{@Ne@LWTYDQCIM{@?u@MYSUW[s@CUD]J[Fq@Ac@@]G_ABiADa@IgA@k@QgAIiAE_DEc@LoCCkANeAEc@Dc@?a@KcA?UBWFY@k@BMV[AGUWAK@m@IoA?s@IQEWDyAJiAA[Mw@Ia@EMKIME[CgADw@JK?OQw@mBEE]MMMEUBKPQRKl@GJGDKUe@Mo@@}AG_@OW_@WOQa@}@C[AUCGKKOCwABGCAEFYCAe@FcA?c@Fe@EEAACHY@GE?YV[h@e@xA?^Lj@DXBJ\p@Fd@Op@@n@OfAS|@k@~AORm@Za@f@g@b@_EfBo@TWDm@De@E}@Fg@Km@Bo@F}@Zw@j@e@r@YRKTMf@[j@Ib@Ub@SRm@\QRgA`@qBJ}@JIDDPCRNN@HJP?LFXf@h@JTFDLv@Vl@Fh@R`@FV?VBRNNTHT^?RFt@d@hA?\@J\h@NJTHXVv@ZLHLPLh@FPBV`@h@Rn@P^TVN\RRT\BPDJBRCXHb@N\@JGP@z@K`@@VIV[TABB\EXFd@?JGV?RSb@Mb@S`@K|@Bp@J`@K^DfAJVF\Bj@BLPPLXNVDJ@RAn@ETGPg@n@EN@NXZJVDPAJ[l@GZTxBLx@B^IPc@b@EPEZWt@EDYFU@]Ew@k@OOU_AIQGCk@Ig@Sk@ISQ[g@QMQI_@Gs@a@]GUSk@[OMe@M_@[_@c@c@Ks@IiA[UKWUg@WW[e@u@_@y@][Q]o@c@e@k@[OKQWWk@WMMYw@_@a@[g@GOGIQ_@Uw@GoAMe@C_@Oo@Ks@EKUU[SOYMOa@OSQ[QGGOWSS]MWCGC]Wa@_@W[o@yA[Yg@eAMOQIK?UNa@d@o@l@eAvAq@l@_@j@u@n@{@Zu@`@y@XsAXq@Hq@Rq@L[LYRm@p@SZcDnG{@xAw@`B]d@UL,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/7G5T55AYSUMPRKSUOUM2MU55MHA2CJ5NFIBPDQLDVWBWDN2LHASUCQQ3S4Z2RXWBNUCXUOUII5VWPHOADSYWZMWK,True,other
19786057,2,ruta del teporingo,0.0,NC,3.3,"[19.259251, -99.192588]","[19.255229, -99.192293]",16.9,447.0,iqptBtpl|QxAKl@?vHUn@?XCr@@`ACrBOp@A,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/UGIHJIVXK3Q4TVC7WBN75DTP4XZZ45ESZN3ZOFQ46WUYXIECZG2EN7A4FO2OVWSMKGX5KQMTSWONBTXLWSUJUEY=,True,other
19786050,2,Camino verde,0.0,NC,7.7,"[19.262753, -99.190989]","[19.260054, -99.192262]",25.3,329.8,egqtBtfl|QJHRHx@JvAx@bA\`B`@lAn@~Af@TL,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/VVDOC5YXKTWN7UBOX3F775ANUWACEVGSPOSO4Z75P3QAN2GPEIXAAKBTMV63YLI7IZ6NQDLADF26EY4DJRESHVQ=,True,other
2109061,2,a Del Rosal Climb,1.0,4,5.4,"[19.2765433, -99.1669577]","[19.2628842, -99.1727088]",93.2,1711.9,k}stBnpg|Qd@X~@Zl@BfAZR@^TPDNJvAj@vBl@XAh@E`Bq@j@E\@d@HNAHCLWNOb@Mb@GPCz@Rz@^ZHj@ZRBTJr@^PPdAl@PFdFhCPDZPvB~@p@`@~@r@VNl@P|Ax@LJRDr@Xp@^p@VRLn@XNLnAv@f@RbAh@fAt@xApAr@h@HBl@K,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/GWEQAA4YQCOPTXGTQ2KLND2MTO2GJMNHDQITERYIEL5P34F6552KAG3DM4N5PUE6KTVSQGXBEAG7GSNJAYIVDTQ=,True,other
11111486,2,blvd fuentes,0.0,NC,-0.1,"[19.281192, -99.187032]","[19.281155, -99.187033]",48.0,2289.2,mzttB~mk|Qu@mAa@c@mAeBUWu@aA_@Q_BWMEu@Kg@Qk@c@]eAGi@Iy@GkCIm@[s@y@sAm@u@aAaB}AqBsAaAoAq@uCkBQCe@Aa@JkAPH?f@M^Mb@Ab@D`Ab@\TvBfAfBbAb@^R`@b@r@|AtBzAjCPb@PfADzBJvAJb@N\X`@XPb@NxB\`A^nAlAj@n@j@bAxAtB,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RLGGGNKPOJGWFZPM35VQLPRTLAMGMKM4X45R2HBOZCSVYYRGFHOYL3TMMMQ2MQAXMO3XRP267ENG2NVEEM7HQ6Q=,True,other
19647326,2,Vuelta a la pluma,0.0,NC,0.0,"[19.264267, -99.176871]","[19.264266, -99.176849]",18.1,568.0,spqtBnni|Qz@T^FDD@H@z@OfDEZBhACx@CTIBM?q@OUOEM?_@ESAYBkBVoDAUFc@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/VEJQUEVPMBQC4SHO7XPH743PFHOGIQH5IYAHZY64XLQJK4IBLRYAQEA2BIWOPUEKP77REDSOLEBOBVFYJZRLL5Q=,True,other
39169666,2,Camino al xitle de (Tlalpuente hasta el PECDMX),,NC,5.2,"[19.25359, -99.180349]","[19.253246, -99.192667]",75.4,1435.5,}motBddj|QTtA\lAH\B\CtAE`@a@vAE^ILGV@j@F^Cl@?pBJbAJb@L\LPLXHJh@dAPVl@n@XTz@d@RR`@b@LXFVE\IVMVCPIt@EnAFl@Tb@Vx@@VMx@@l@Ff@CRCdAM^W^[jAYx@w@v@SZITGPDnAe@pBWp@]`@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/5JJOREUCWTIGQ5FWJAVVS2EQMB2P5ZMBUVWVQJ2WCOOFIRCOMVONP2MV2MKNKORJKAOMAWKWQTGRDJHKJ42RYVPW,True,other
17604807,2,Vuelta a la cancha deportivo ,0.0,NC,0.0,"[19.268176, -99.176372]","[19.26816, -99.176368]",5.4,241.6,airtBjki|QG`@BJFDn@Db@?RDFABEFgA?OCCuAGQ@IDCDCZ,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BAJMTFKUCD3RGZJMANJQKMX2RNV6F3AVIAPHL4IUFQ3ENAVHZKAPL5TGWGCCEXAANU7PJPJWKLF3XYWCFQ2HZVZ7,True,other
19480132,2,pista la Alfombra,0.0,NC,-0.0,"[19.262577, -99.182339]","[19.26256, -99.182338]",10.0,294.0,afqtBrpj|QLD`@A~@Id@ORKRc@?KGWGGUGUA}@T[@UHIDKNIZBVJN,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/KNGOCOKY5WUW5VYOGOPF5APNGQIFFKOIOCQXGSTTVQ2NTOPTOG2FWQIMUWRXCVUD7O4TKEFLL5AE372OVOJIOFNP,True,track
18492136,2,Diligencias de clavel a violeta,0.0,NC,3.7,"[19.27181, -99.167376]","[19.268727, -99.169277]",15.4,409.3,w_stBbsg|QRDb@NP@FBt@^H@^ZTLRDV@nAp@LPXPVHh@X|@RNJZl@\Z@DHJNFNLD?,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/AV4W4M457KHUTNDKQZNZJVWU65VUWZXLYIPLUPENPMCTWBCFB6RPM7T5C4LD6NM7RHAOZD325WUO64RIOZAFQ7KG,True,other
19537928,2,Tlalmille Climb al 10%,1.0,4,9.5,"[19.262545, -99.182429]","[19.261715, -99.188979]",85.9,899.3,{eqtBdqj|QL`@AJU`AK|@WdACT@^h@`@b@JNQPITBNJHBR@PCJ@l@j@R@JFBHBNIh@?ZSx@Cd@EHYLEL?JFd@AJQp@?REPC^MXAXITQVKjASbA@HHHrATPJFLJfAH\@JITON_@l@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/YFUUHQ26ED7YGMR3K3UCYSEJLNXTVWSGHPL7IPTTMWAF2AOXFQYZF7DVHXGTYDPIWBMA3K3JUWJNLPG56RDNRO4A,True,other
19660793,2,Cerro de la Cruz climb,2.0,3,36.1,"[19.260375, -99.135258]","[19.257791, -99.138458]",186.2,516.0,ixptBjja|QBAJD@JJBDCJFJCDFB?DVHNJHL\PPBHZRH@BDLT@NHFHZVJHA\JBFNJR@?RF@BFB?DFDBFL?LDD@BF??FDNAJFBDA@NRT@JCTNRNNCTD\B?BXD@FR^HFJLH,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/NC3ZMAYKFCMGJ26AYYQGOPGCVIBOMB6OJSZ7TP5JEIGC5CV2CBB7KX7EN2W735T5YQ7BU27OSECHTSSSFCJGPCFI,True,other
14173139,2,Club - Circuito,0.0,NC,-0.2,"[19.277379, -99.139034]","[19.277393, -99.13901]",14.0,1098.8,qbttB~ab|Q@NJPPJ?DFHLFJADCPi@NOD@ALMLK`AKZCl@DNHDj@HDD@F?z@Cd@EJCDQOMAMBEDGNMh@AT@NAVBDLFbBJPB\?DBLR?NF@NGTAZJNOHQ?GBo@BWM[AYBi@F]AQCE[Mq@_AEK@e@Cm@Mc@EIMEe@@GCIAMBECKUAMJW?QGG_@U_@Go@]GDEPGh@CB@PFT,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/HNWNGFOCQ22ULJ3DJW7FTCLZINFFOQ5BUTFCC2GGNESYYYCRIZFBMWY5MNDQXVLXCW356HUA6ABKXCD3RUNX43A=,True,other
17858707,2,Down to Santa Cruz,0.0,NC,-2.0,"[19.268791, -99.140295]","[19.256447, -99.133422]",40.7,1772.7,}lrtBzib|QZaDPg@@SxA{EFs@Am@ByAJk@R_@VULQz@[h@YFIrAc@x@w@l@Un@]|@]p@IV?^In@_@d@Uh@i@`Cy@x@g@j@IRQNSNIdAYXEVKRCrBq@RMVEp@SpBs@b@CXKZEr@@b@Ef@Dl@GjBDpAJ~ATj@L`BPPAlAPhAJ,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RJR7FJL2EEWUBRNL2U3OG7WHZCDUIBSHTWCN4VYXDBDEAW76RK23KNUZ7HS45BF65AFEUQ7BMDEP3I6JBQUUOL5Z,True,other
16804099,2,Subida de la Joya hasta el Reclu,0.0,NC,7.7,"[19.278905, -99.142434]","[19.276542, -99.143177]",22.9,296.5,clttBfwb|QVNV?VBRC`@M\CV@rACh@Bp@V^d@v@r@Z`@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/H4S2DUVMXDDUO5HRA36IHEY2I2WNFKKCAJK4LFDDYANOWKZKFYDPOJQO6HMGKVTHDYXM5LERKD5QPHQOTPSZG2Y=,True,other
28409496,2,Parque BRS completo,0.0,NC,0.0,"[19.281046, -99.133151]","[19.281047, -99.133099]",8.5,587.1,oyttBf}`|QUGi@CE@U\Oz@M\?NZtBHN\NXGHQ?[N}@HI\@PFXBPCPGTQDICOJOJ?VGh@e@@MOMk@Og@?eCM,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/PK33VN636ALEOOVCW4APOXMKQ4ZJ4YIZRVQQXYAK7LBNW2BYTMDYXFC4GGUTJEU2FWRJMDJPUS4SFOZZB2RYZYSW,True,park
20523289,2,subida a la cruz de xochitepec,2.0,3,16.6,"[19.254276, -99.133658]","[19.257782, -99.138498]",224.9,1312.6,erotBj`a|QGJ@XKf@J\JPVZVb@x@x@hB~@JVXFDNJBHHFPFABDHCHBV`@@NNh@BRFJANDZCROj@Ub@Ij@Sh@IdAMt@STELM~AS\WTWFoADo@f@]ROFm@HYDo@As@Fe@Hc@Cu@BkB@e@ISAKG_@Gm@WKIMQGCWOc@}@YEUe@G?,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ZACJ5AIZ5HYRF6QQVM7H3LJWYZSTGYTNIT3AQ2XVITOG6QCNU77YIH3XBAEZETYIRBOCFDEZX6OTE7WMXU6DOGEF,True,other
20523291,2,bajada de cruz xochitepec,0.0,NC,-16.6,"[19.257764, -99.138492]","[19.25434, -99.133668]",220.4,1323.4,_hptBr~a|QC@?LHNRPRFLRJLTFRPHDZ\fAd@\HZDrA?|AG~@@f@GZ@LE\C\JH?RIf@WTQRYNKRIh@CZG\MVUPk@B_Ad@qAXsBn@wBDc@A[WoAIUAMOWMIQLGAEKBQIEe@g@UGCYICQO[GKMu@g@e@i@OY[]KUC[OGCGBIJU,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/SDOZXX6STTGSBKZZP6HCSYEQEG37AUSK26QKIVG46YUROU3FOYCH4D6AKQY5ELR4MKWNSKXFAEITVYOUYJEMZ6CU,True,other
35946521,2,primer km Tri,0.0,NC,-0.6,"[19.259788, -99.153849]","[19.258227, -99.147441]",9.6,1000.8,stptBp~d|QFa@ToBBc@He@XeC?_@KeASk@O{@g@mBc@uASe@eAeAkAaA]Ui@k@KYCU@MJQRI|@Q`Bc@j@A`@KH@PIFG\OvAYx@WfCk@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/PI4N5JDEKLNLCOK5WFGIVDAN7U7W2CNEY5KMPAWHOVCYWTZHOKEJIYEVZSK2R55YFQLV27R6M4HO3FBICC7JGQI=,True,other
36358022,2,el pato CGM,0.0,NC,0.2,"[19.282315, -99.155989]","[19.281666, -99.155922]",4.6,963.1,mautB|ke|QMGgAUqA]_AQOGKMCQ@KdAeEIg@Sg@K_@Cg@F_@Xa@BUDGRBh@VBFFTANUdAYd@ATn@dA`@^\`@LRFRFr@FLf@T\`@JHTF|@Pt@Rb@HJJ@HGHO@SGi@W_@E,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/HBJXEN2JRA2HOBSI56TYA6VOTUUGMB42SF47OTUH757AGS7Q5JVT5U56PDLRJPS6IW2L72FQZ7IYRIXU6HGC2TA=,True,other
35946531,2,el ultimo jalon tri ,0.0,NC,-0.2,"[19.257546, -99.147248]","[19.258278, -99.148958]",4.4,1235.9,sfptBhuc|QoLpCwAf@mANqBf@SJIHCL@LHRJHRB~@WhGuAVKdE{@VKlBe@LCD@HHXjAZjBXlA@LAFKHuDz@GAIM[aB,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/OFX37EXCRZIV6EFQX3ER6CDNBMYVUZDAODENA47PT7TW6O6FL6NJYW227S37MXAYFPI4MIM6ACJOOVSRIAPICGJL,True,other
19371680,2,5k Pavo Cacheton,0.0,NC,0.0,"[19.25324, -99.10572]","[19.25315, -99.10574]",9.3,4751.8,wkotBvq{{QxFr@uOvs@~FbJaCrBkJhNw@xAc@j@g@b@mIvLwFpIZMvPqVhAoAt@yA|GaKnA_B`A}@bAs@oGwJlCgMzEeTjDiPgFo@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/IPR4YJKKKV3T6SSJIPDPSRNEILVYTIP2GAF2KSUMOVTAGCALLYOX3M2NOJOLBDHMUE4VRN5KB75YHK4XQYWZT4AR,True,other
38275226,2,circuito de las Towers,,NC,0.0,"[19.268126, -99.128552]","[19.268094, -99.128502]",6.6,888.4,whrtBn``|Q@Dh@f@b@VVn@RtBDLJzBHd@?NFh@RdCHf@J~@HZNTJ?BKASW_CM_BQsAG_@Cc@Gc@a@wDQa@WWy@qAMIKH,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/AEUN6IYFXQVEPIVFZPVJEY6LOIWAJYRQBFYV3PBXFKMXZKDLPPIJAWOUXE2P7D5RAWFSTG43WDMV6LMQDFGFM7KQ,True,other
33902902,2,Campos de béisbol - Deportivo Xochimilco,0.0,NC,-0.0,"[19.25609, -99.110713]","[19.256077, -99.110652]",8.0,1092.4,q}otB~p|{QRm@C]_@Gg@@aAa@UAEBKXUjAEf@hB|CdB~BjAdBfAtA^XD@TK\S~@ONKDa@Lg@Ra@?c@WUo@Kk@C{@[a@IEKTu@@_@MQEAk@B]KUCe@Ba@KECM[Be@BORe@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/DVM6P3K4AKWBP54YMF35G3TLSKQ3I4TAOP2WSYB7XSABLAAB4E2LYMCBWCQCMCVLY5WUTYXRZOHFS5KOAPTQHDQ=,True,other
33902957,2,Pista Xochimilco,0.0,NC,0.0,"[19.253633, -99.106514]","[19.253589, -99.106555]",8.9,394.4,enotBvv{{Q[@OJMNGRCVD\JNfA^`B`@b@BPGLML]Da@EUKMs@W}@Oi@OUC,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/MPPTK2YS6D7SDHWQ6D3VTUTD25BL2QB2DHLZUSVG6YPNSRERZMC4JSMBXEEAOESKFKXK6VNKRVR5SJHXOBTYBWQ=,True,track
15939848,2,Cuenca lechera por la derecha,0.0,NC,0.0,"[19.265136, -99.073224]","[19.265155, -99.073323]",5.6,10800.3,avqtBtfu{QAE?UOOsBm@k@[w@[{CaAYOy@]c@Ia@Sm@QGECO@I|@sBRq@?GAOQ_@qAmAc@m@g@a@eAcAs@a@u@We@OeBa@m@Ie@OeAi@iAWm@IMICGp@{B\qBRq@V{@Te@Ps@L]No@\eA`@kBbAoCRgA`@uARcAh@kBp@sBN{@\uAZy@P_AX}@`@kBb@mA`@qAFc@HQAa@JYJQT_A\u@Pk@P[XeAb@iABQVy@d@iBb@sADU\cANs@Ty@Hg@X_AN{@l@gBDSNc@Li@r@yBT{ApAsDTw@DIZkA\y@r@uC^kA`@iBRo@BWLg@@SCIKQIEgA_@wAs@sA]{@MYIu@a@aA]QCWK]Ea@Oq@M{Ai@QEKGmA[UMq@Oi@Yw@Qg@SmBk@cAa@{@UMIk@U]Eu@YSOaB_@[AE@CJRtAXj@R|@P^H\?PS|AGTKVaBbAS^I`@GnBBZAdBBV@~@Bb@@d@Jt@@`@N|ABnACvAIn@_@fA}@tBk@bAORc@~@QVWj@OX]|@a@v@_@f@g@fAQn@Q|@Qt@Sr@a@x@]d@iAv@e@b@mAvAg@r@_BzAa@p@SPUXQLYXk@v@e@^q@v@CJo@f@gAhA]b@_@l@g@xAQ\_@bAQ\St@e@fAOh@}@~Bm@|AQn@w@jBa@lA{@nBY~@g@jAW~@e@dAiCjHm@rAUz@Q\_@lAm@xAU^[~@Yl@_@jA?HFFdBd@t@^t@Rl@Hz@Mf@@j@\f@NdA^v@d@dA\ZPt@Vh@NZPHh@Ib@?JBJZPZFNFHL?FETWj@e@hBSj@e@nB[~@_@xAIPOx@Ur@?TDFXT`A^tB`Al@Jz@TpCz@nBp@b@Rj@Nh@XfAXbA`@VG^g@Na@Vy@`@aCJSLEF?z@LV@t@NtAd@F?FAJKRkATcAJ_AHe@@]H]Ju@HWJKB?RBbBd@b@HfAZb@Jb@Px@RXLr@Lp@Tf@LhAZTJVFp@RnAd@fCj@`AZlAV^V\NpATxBj@N?RMH[RiAFULWRw@Hi@Pu@Dc@l@cCZaBTs@L[,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/6YEQBP6TGASFP6YYPVZJWNWRBNGCESIY4ZKP2IBYKUSPB3SPMXKZZ4TW4W4SBUW2DJHQDAV6ZXMSXBZ6LCZ3EWIP,True,other
